filename,source,query,source_url,license,phash,width,height,filesize
0036_bing_d6692bc6a4.jpg,bing,Erdhaufen Baustelle,bing:Erdhaufen Baustelle,unknown,a9a1859df0172f78,1024,768,155838
0037_bing_70a43c4d12.jpg,bing,Erdhaufen Baustelle,bing:Erdhaufen Baustelle,unknown,bebec041b7a8444f,800,534,81364
0038_bing_e513718d70.jpg,bing,Erdhaufen Baustelle,bing:Erdhaufen Baustelle,unknown,cde5f5cd990c3824,1200,630,200040
0039_bing_cef52e7992.jpg,bing,Erdhaufen Baustelle,bing:Erdhaufen Baustelle,unknown,addaf469d8279049,3840,1276,1609568
0040_bing_99b2baefce.jpg,bing,Erdhaufen Baustelle,bing:Erdhaufen Baustelle,unknown,cd010f803e9ed7d6,1778,1000,1922232
0041_bing_4c292f0243.jpg,bing,Erdhaufen Baustelle,bing:Erdhaufen Baustelle,unknown,f2b68d8928eaf641,3264,2448,3956143
0042_bing_f365900d0e.jpg,bing,Erdhaufen Baustelle,bing:Erdhaufen Baustelle,unknown,cdedeccbca820256,3264,2448,3406520
0043_bing_70b3fc47a3.jpg,bing,Erdhaufen Baustelle,bing:Erdhaufen Baustelle,unknown,984d76b0ad58b6a5,1920,1280,553833
0044_bing_4022411aac.jpg,bing,Erdhaufen Baustelle,bing:Erdhaufen Baustelle,unknown,e04ede7c8c8e3c86,735,413,61435
0045_bing_47ae5eeb32.jpg,bing,Erdhaufen Baustelle,bing:Erdhaufen Baustelle,unknown,85ca855db4cac5b6,1024,682,146064
0046_bing_4053831a3f.jpg,bing,Erdhaufen Baustelle,bing:Erdhaufen Baustelle,unknown,88e4e6d78f66105b,1024,683,830785
0047_bing_c7d5446cc7.jpg,bing,Erdhaufen Baustelle,bing:Erdhaufen Baustelle,unknown,88d0fe7f5f4880a6,850,650,98219
0048_bing_9eb36a0cb4.jpg,bing,Erdhaufen Baustelle,bing:Erdhaufen Baustelle,unknown,b0f96f40cd3e42b4,800,600,67857
0049_bing_5eb255f494.jpg,bing,Erdhaufen Baustelle,bing:Erdhaufen Baustelle,unknown,91f94314bd6a5729,800,1067,152688
0050_bing_2f01aa92c7.jpg,bing,Erdhaufen Baustelle,bing:Erdhaufen Baustelle,unknown,fc9ef2f33b948010,1920,1280,718111
