filename,source,query,source_url,license,phash,width,height,filesize
0037_bing_25b7e0a04d.jpg,bing,Sandhaufen Baustelle,bing:Sandhaufen Baustelle,unknown,c0b29fe62b3866c3,1024,768,134196
0038_bing_2ebec59e66.jpg,bing,Sandhaufen Baustelle,bing:Sandhaufen Baustelle,unknown,d2aee4a52852cf8e,1024,768,164705
0039_bing_f038038e4c.jpg,bing,Sandhaufen Baustelle,bing:Sandhaufen Baustelle,unknown,d1f1fa6681d0d0ab,800,600,91435
0040_bing_520637c6c8.jpg,bing,Sandhaufen Baustelle,bing:Sandhaufen Baustelle,unknown,cccdcfc9e5d32900,2000,1422,765641
0041_bing_5194d53dc4.jpg,bing,Sandhaufen Baustelle,bing:Sandhaufen Baustelle,unknown,86c979814f0b7d66,800,1067,241331
0042_bing_e897beb58a.jpg,bing,Sandhaufen Baustelle,bing:Sandhaufen Baustelle,unknown,cae9961672e0a59d,800,1067,547843
0043_bing_7e6ec3c9f0.jpg,bing,Sandhaufen Baustelle,bing:Sandhaufen Baustelle,unknown,c739504fb810dfa3,800,1067,137288
0044_bing_a73f7e2dd3.jpg,bing,Sandhaufen Baustelle,bing:Sandhaufen Baustelle,unknown,b08f98246bd8f44f,2560,1920,568310
0045_bing_0fb2f9e2e9.jpg,bing,Sandhaufen Baustelle,bing:Sandhaufen Baustelle,unknown,aa8a9c55253ab2de,2000,1500,716177
0046_bing_dcca91c049.jpg,bing,Sandhaufen Baustelle,bing:Sandhaufen Baustelle,unknown,f34eb9a4b7908c1a,626,417,112042
0047_bing_9badabda81.jpg,bing,Sandhaufen Baustelle,bing:Sandhaufen Baustelle,unknown,ab78d4b7e982340d,1600,1200,233093
0048_bing_a137bf4efc.jpg,bing,Sandhaufen Baustelle,bing:Sandhaufen Baustelle,unknown,e2640f951e78e8c7,567,756,167705
0049_bing_f9de8359d2.jpg,bing,Sandhaufen Baustelle,bing:Sandhaufen Baustelle,unknown,d610d1ef281edec2,1600,1200,566514
0050_bing_ca86e4a983.jpg,bing,Sandhaufen Baustelle,bing:Sandhaufen Baustelle,unknown,c56c45b285929aef,626,418,96122
